k,security_bits,type,bitlen,time_us
70,70,GF,1000,233.860125
70,70,GF,1000,233.543250
70,70,GF,1000,233.508375
70,70,GF,1000,233.172875
70,70,GF,1000,234.211250
70,70,GF,1000,233.768125
70,70,GF,1000,233.947750
70,70,GF,1000,233.323500
70,70,GF,1000,232.622000
70,70,GF,1000,233.154750
70,70,GF,1000,234.182250
70,70,GF,1000,234.764875
70,70,GF,1000,233.715250
70,70,GF,1000,233.013750
70,70,GF,1000,232.937875
70,70,GF,1000,233.521750
70,70,GF,1000,233.693625
70,70,GF,1000,233.523875
70,70,GF,1000,233.075250
70,70,GF,1000,233.728000
70,70,GF,1000,233.048250
70,70,GF,1000,235.195000
70,70,GF,1000,233.098125
70,70,GF,1000,233.786375
70,70,GF,1000,233.141250
70,70,GF,1000,234.409000
70,70,GF,1000,233.476500
70,70,GF,1000,235.941500
70,70,GF,1000,231.459875
70,70,GF,1000,222.955875
70,70,GF,1000,222.651250
70,70,GF,1000,223.802500
70,70,GF,1000,225.577000
70,70,GF,1000,221.286125
70,70,GF,1000,230.188875
70,70,GF,1000,233.444500
70,70,GF,1000,234.007250
70,70,GF,1000,234.107375
70,70,GF,1000,235.095000
70,70,GF,1000,233.705750
70,70,GF,1000,232.832750
70,70,GF,1000,233.855250
70,70,GF,1000,234.031000
70,70,GF,1000,233.953000
70,70,GF,1000,233.084375
70,70,GF,1000,233.559125
70,70,GF,1000,233.645375
70,70,GF,1000,234.673875
70,70,GF,1000,232.901375
70,70,GF,1000,233.593500
70,70,GF,1000,233.430000
70,70,GF,1000,233.208250
70,70,GF,1000,232.561375
70,70,GF,1000,233.550500
70,70,GF,1000,237.247250
70,70,GF,1000,232.928500
70,70,GF,1000,233.582750
70,70,GF,1000,233.606500
70,70,GF,1000,233.576250
70,70,GF,1000,234.069625
70,70,GF,1000,233.069000
70,70,GF,1000,233.306750
70,70,GF,1000,233.909875
70,70,GF,1000,234.118875
70,70,GF,1000,234.532500
70,70,GF,1000,233.508250
70,70,GF,1000,232.948750
70,70,GF,1000,233.865125
70,70,GF,1000,233.762250
70,70,GF,1000,234.191500
70,70,GF,1000,232.825750
70,70,GF,1000,233.259500
70,70,GF,1000,234.085875
70,70,GF,1000,233.912250
70,70,GF,1000,233.768625
70,70,GF,1000,233.388000
70,70,GF,1000,233.925750
70,70,GF,1000,233.847375
70,70,GF,1000,233.455000
70,70,GF,1000,233.870375
70,70,GF,1000,233.297250
70,70,GF,1000,233.757000
70,70,GF,1000,234.040000
70,70,GF,1000,233.916875
70,70,GF,1000,233.807000
70,70,GF,1000,233.797625
70,70,GF,1000,233.672500
70,70,GF,1000,233.128000
70,70,GF,1000,234.119125
70,70,GF,1000,233.314875
70,70,GF,1000,233.440875
70,70,GF,1000,233.507250
70,70,GF,1000,234.063750
70,70,GF,1000,233.889625
70,70,GF,1000,233.511500
70,70,GF,1000,233.452750
70,70,GF,1000,233.356500
70,70,GF,1000,233.223250
70,70,GF,1000,233.830625
70,70,GF,1000,234.493375
70,70,GF,1000,234.747875
70,70,GF,1000,233.123750
70,70,GF,1000,233.779750
70,70,GF,1000,234.759375
70,70,GF,1000,234.218500
70,70,GF,1000,233.298250
70,70,GF,1000,233.848375
70,70,GF,1000,233.474375
70,70,GF,1000,235.111750
70,70,GF,1000,233.926500
70,70,GF,1000,237.126875
70,70,GF,1000,233.613750
70,70,GF,1000,233.532375
70,70,GF,1000,232.903375
70,70,GF,1000,233.628000
70,70,GF,1000,233.804625
70,70,GF,1000,233.945375
70,70,GF,1000,233.920875
70,70,GF,1000,233.792375
70,70,GF,1000,233.837500
70,70,GF,1000,233.912250
70,70,GF,1000,233.505875
70,70,GF,1000,233.948375
70,70,GF,1000,233.128500
70,70,GF,1000,233.059250
70,70,GF,1000,234.569875
70,70,GF,1000,233.518000
70,70,GF,1000,232.641250
70,70,GF,1000,234.986250
70,70,GF,1000,233.788125
70,70,GF,1000,233.768250
70,70,GF,1000,233.184250
70,70,GF,1000,234.021625
70,70,GF,1000,234.222375
70,70,GF,1000,233.576125
70,70,GF,1000,233.454125
70,70,GF,1000,232.887625
70,70,GF,1000,232.801000
70,70,GF,1000,233.525250
70,70,GF,1000,233.622625
70,70,GF,1000,233.432375
70,70,GF,1000,236.871500
70,70,GF,1000,230.493375
70,70,GF,1000,233.592875
70,70,GF,1000,233.764375
70,70,GF,1000,233.531625
70,70,GF,1000,235.497375
70,70,GF,1000,232.974250
70,70,GF,1000,233.709625
70,70,GF,1000,233.190875
70,70,GF,1000,232.767000
70,70,GF,1000,233.383375
70,70,GF,1000,233.220750
70,70,GF,1000,234.023625
70,70,GF,1000,235.423000
70,70,GF,1000,233.902000
70,70,GF,1000,233.675750
70,70,GF,1000,233.678500
70,70,GF,1000,233.652000
70,70,GF,1000,233.734250
70,70,GF,1000,236.198375
70,70,GF,1000,234.128250
70,70,GF,1000,233.673625
70,70,GF,1000,233.216750
70,70,GF,1000,234.005750
70,70,GF,1000,233.656375
70,70,GF,1000,235.002000
70,70,GF,1000,233.202000
70,70,GF,1000,234.249875
70,70,GF,1000,232.941500
70,70,GF,1000,233.336500
70,70,GF,1000,233.310000
70,70,GF,1000,233.177875
70,70,GF,1000,233.679125
70,70,GF,1000,233.793625
70,70,GF,1000,233.833750
70,70,GF,1000,233.692500
70,70,GF,1000,233.161875
70,70,GF,1000,233.018500
70,70,GF,1000,233.559375
70,70,GF,1000,234.666875
70,70,GF,1000,234.663000
70,70,GF,1000,234.237500
70,70,GF,1000,233.074500
70,70,GF,1000,233.415250
70,70,GF,1000,233.756250
70,70,GF,1000,233.311500
70,70,GF,1000,233.116500
70,70,GF,1000,233.641000
70,70,GF,1000,234.398500
70,70,GF,1000,236.460500
70,70,GF,1000,233.416125
70,70,GF,1000,234.024250
70,70,GF,1000,233.559375
70,70,GF,1000,236.082625
70,70,GF,1000,233.067125
70,70,GF,1000,233.592125
70,70,GF,1000,233.018625
70,70,GF,1000,232.906625
70,70,GF,1000,234.418750
70,70,GF,1000,233.775750
70,70,GF,1000,234.643125
70,70,GF,1000,233.265750
70,70,GF,1000,233.697625
70,70,GF,1000,233.840375
70,70,GF,1000,233.024375
70,70,GF,1000,233.728125
70,70,GF,1000,232.873625
70,70,GF,1000,233.073125
70,70,GF,1000,232.808375
70,70,GF,1000,233.421625
70,70,GF,1000,233.720625
70,70,GF,1000,233.879500
70,70,GF,1000,233.655875
70,70,GF,1000,232.948000
70,70,GF,1000,234.666375
70,70,GF,1000,237.529375
70,70,GF,1000,234.910375
70,70,GF,1000,234.678875
70,70,GF,1000,234.123875
70,70,GF,1000,233.650375
70,70,GF,1000,234.110000
70,70,GF,1000,233.149000
70,70,GF,1000,233.058750
70,70,GF,1000,233.520875
70,70,GF,1000,234.283625
70,70,GF,1000,235.006250
70,70,GF,1000,233.970875
70,70,GF,1000,234.222000
70,70,GF,1000,233.351250
70,70,GF,1000,233.900375
70,70,GF,1000,233.299000
70,70,GF,1000,233.157750
70,70,GF,1000,233.784375
70,70,GF,1000,233.828625
70,70,GF,1000,233.743875
70,70,GF,1000,233.205875
70,70,GF,1000,234.296125
70,70,GF,1000,233.803000
70,70,GF,1000,233.908000
70,70,GF,1000,233.986875
70,70,GF,1000,234.725875
70,70,GF,1000,233.753750
70,70,GF,1000,233.690375
70,70,GF,1000,233.885125
70,70,GF,1000,233.438625
70,70,GF,1000,233.059500
70,70,GF,1000,233.466875
70,70,GF,1000,233.675875
70,70,GF,1000,233.147250
70,70,GF,1000,233.550875
70,70,GF,1000,233.361125
70,70,GF,1000,233.810125
70,70,GF,1000,234.052250
70,70,GF,1000,233.151375
70,70,GF,1000,233.560500
70,70,GF,1000,233.859375
70,70,GF,1000,235.220750
70,70,GF,1000,233.968625
70,70,GF,1000,233.282250
70,70,GF,1000,234.042250
70,70,GF,1000,234.086750
70,70,GF,1000,234.048625
70,70,GF,1000,233.160000
70,70,GF,1000,233.951125
70,70,GF,1000,233.278500
70,70,GF,1000,233.743500
70,70,GF,1000,234.102125
70,70,GF,1000,233.384000
70,70,GF,1000,233.160625
70,70,GF,1000,233.719500
70,70,GF,1000,233.522625
70,70,GF,1000,233.597125
70,70,GF,1000,234.216000
70,70,GF,1000,233.362625
70,70,GF,1000,233.228625
70,70,GF,1000,233.030125
70,70,GF,1000,234.061250
70,70,GF,1000,233.580875
70,70,GF,1000,234.076000
70,70,GF,1000,233.658500
70,70,GF,1000,233.631375
70,70,GF,1000,233.393500
70,70,GF,1000,233.366875
70,70,GF,1000,233.645375
70,70,GF,1000,234.547375
70,70,GF,1000,233.335750
70,70,GF,1000,233.282875
70,70,GF,1000,233.732000
70,70,GF,1000,235.270500
70,70,GF,1000,234.258250
70,70,GF,1000,234.032500
70,70,GF,1000,233.011750
70,70,GF,1000,233.641750
70,70,GF,1000,233.232875
70,70,GF,1000,234.804500
70,70,GF,1000,234.572125
70,70,GF,1000,233.101375
70,70,GF,1000,233.992500
70,70,GF,1000,234.186500
70,70,GF,1000,233.172250
70,70,GF,1000,234.009625
70,70,GF,1000,233.842625
70,70,GF,1000,234.020625
70,70,GF,1000,233.299500
70,70,GF,1000,233.936750
70,70,GF,1000,234.593875
70,70,GF,1000,233.606500
70,70,GF,1000,234.325000
70,70,GF,1000,233.766625
70,70,GF,1000,233.681500
70,70,GF,1000,235.094750
70,70,GF,1000,233.766375
70,70,GF,1000,233.526750
70,70,GF,1000,241.147000
70,70,GF,1000,233.109250
70,70,GF,1000,233.043375
70,70,GF,1000,234.000000
70,70,GF,1000,233.806500
70,70,GF,1000,233.690375
70,70,GF,1000,236.181625
70,70,GF,1000,234.967000
70,70,GF,1000,233.261875
70,70,GF,1000,234.025250
70,70,GF,1000,234.046875
70,70,GF,1000,233.072625
70,70,GF,1000,234.158875
70,70,GF,1000,233.800125
70,70,GF,1000,233.492500
70,70,GF,1000,234.040500
70,70,GF,1000,235.226375
70,70,GF,1000,233.857625
70,70,GF,1000,233.541000
70,70,GF,1000,233.232000
70,70,GF,1000,232.866750
70,70,GF,1000,233.993875
70,70,GF,1000,234.078250
70,70,GF,1000,233.809625
70,70,GF,1000,233.822250
70,70,GF,1000,233.927250
70,70,GF,1000,233.154750
70,70,GF,1000,233.219875
70,70,GF,1000,234.039750
70,70,GF,1000,233.759750
70,70,GF,1000,233.605125
70,70,GF,1000,234.201250
70,70,GF,1000,233.527625
70,70,GF,1000,233.438875
70,70,GF,1000,233.449500
70,70,GF,1000,233.404875
70,70,GF,1000,233.629625
70,70,GF,1000,233.722625
70,70,GF,1000,233.690500
70,70,GF,1000,233.546375
70,70,GF,1000,233.929625
70,70,GF,1000,233.346625
70,70,GF,1000,233.876625
70,70,GF,1000,234.491375
70,70,GF,1000,232.930375
70,70,GF,1000,233.644750
70,70,GF,1000,233.156500
70,70,GF,1000,235.008375
70,70,GF,1000,233.538000
70,70,GF,1000,234.200250
70,70,GF,1000,232.925625
70,70,GF,1000,233.347500
70,70,GF,1000,233.184375
70,70,GF,1000,233.536250
70,70,GF,1000,233.888125
70,70,GF,1000,233.974500
70,70,GF,1000,233.871875
70,70,GF,1000,233.994875
70,70,GF,1000,234.173500
70,70,GF,1000,233.454250
70,70,GF,1000,233.664000
70,70,GF,1000,233.868875
70,70,GF,1000,234.058125
70,70,GF,1000,233.934000
70,70,GF,1000,233.675250
70,70,GF,1000,233.521250
70,70,GF,1000,233.181875
70,70,GF,1000,236.044500
70,70,GF,1000,241.964875
70,70,GF,1000,233.368750
70,70,GF,1000,232.858625
70,70,GF,1000,233.166500
70,70,GF,1000,234.314750
70,70,GF,1000,233.778750
70,70,GF,1000,233.723625
70,70,GF,1000,234.416250
70,70,GF,1000,233.388000
70,70,GF,1000,233.183000
70,70,GF,1000,233.749500
70,70,GF,1000,233.726125
70,70,GF,1000,233.722500
70,70,GF,1000,232.692875
70,70,GF,1000,234.168125
70,70,GF,1000,233.541000
70,70,GF,1000,237.485625
70,70,GF,1000,234.505500
70,70,GF,1000,232.741375
70,70,GF,1000,233.887250
70,70,GF,1000,233.519250
70,70,GF,1000,233.480875
70,70,GF,1000,233.165000
70,70,GF,1000,235.461500
70,70,GF,1000,233.675375
70,70,GF,1000,233.936500
70,70,GF,1000,233.845500
70,70,GF,1000,233.207000
70,70,GF,1000,234.136750
70,70,GF,1000,233.226125
70,70,GF,1000,233.909375
70,70,GF,1000,233.913250
70,70,GF,1000,232.859500
70,70,GF,1000,233.353500
70,70,GF,1000,233.394375
70,70,GF,1000,233.326000
70,70,GF,1000,234.663875
70,70,GF,1000,233.650500
70,70,GF,1000,233.319750
70,70,GF,1000,234.304000
70,70,GF,1000,234.681500
70,70,GF,1000,233.994250
70,70,GF,1000,233.763875
70,70,GF,1000,233.901250
70,70,GF,1000,233.549375
70,70,GF,1000,233.253125
70,70,GF,1000,233.536000
70,70,GF,1000,234.450875
70,70,GF,1000,233.329000
70,70,GF,1000,233.015125
70,70,GF,1000,233.225375
70,70,GF,1000,233.972000
70,70,GF,1000,232.826250
70,70,GF,1000,233.656000
70,70,GF,1000,309.348750
70,70,GF,1000,236.599750
70,70,GF,1000,236.177500
70,70,GF,1000,237.132000
70,70,GF,1000,238.000500
70,70,GF,1000,236.733375
70,70,GF,1000,235.861375
70,70,GF,1000,235.399625
70,70,GF,1000,234.669875
70,70,GF,1000,233.665125
70,70,GF,1000,235.107375
70,70,GF,1000,235.313000
70,70,GF,1000,233.501125
70,70,GF,1000,234.777750
70,70,GF,1000,235.601250
70,70,GF,1000,235.796625
70,70,GF,1000,233.652875
70,70,GF,1000,237.724875
70,70,GF,1000,233.784375
70,70,GF,1000,233.047625
70,70,GF,1000,235.478625
70,70,GF,1000,235.639000
70,70,GF,1000,235.276875
70,70,GF,1000,234.704750
70,70,GF,1000,234.616750
70,70,GF,1000,236.052625
70,70,GF,1000,235.748125
70,70,GF,1000,234.670750
70,70,GF,1000,235.163375
70,70,GF,1000,235.071625
70,70,GF,1000,234.858250
70,70,GF,1000,234.906750
70,70,GF,1000,233.486500
70,70,GF,1000,233.979125
70,70,GF,1000,233.691000
70,70,GF,1000,234.007375
70,70,GF,1000,233.462125
70,70,GF,1000,233.361875
70,70,GF,1000,234.168750
70,70,GF,1000,233.951875
70,70,GF,1000,233.968375
70,70,GF,1000,232.839625
70,70,GF,1000,233.643875
70,70,GF,1000,233.407250
70,70,GF,1000,233.918000
70,70,GF,1000,233.577125
70,70,GF,1000,233.516625
70,70,GF,1000,233.126125
70,70,GF,1000,233.596125
70,70,GF,1000,233.376750
70,70,GF,1000,233.729875
70,70,GF,1000,234.251375
70,70,GF,1000,233.677625
70,70,GF,1000,234.846125
70,70,GF,1000,235.119375
70,70,GF,1000,233.092125
70,70,GF,1000,233.724125
70,70,GF,1000,233.023875
70,70,GF,1000,233.877125
70,70,GF,1000,233.415500
70,70,GF,1000,233.173375
70,70,GF,1000,233.802000
70,70,GF,1000,233.446000
70,70,GF,1000,233.560875
70,70,GF,1000,234.364875
70,70,GF,1000,233.417125
70,70,GF,1000,233.589625
70,70,GF,1000,234.398375
70,70,GF,1000,234.266250
70,70,GF,1000,232.728125
70,70,GF,1000,232.882375
70,70,GF,1000,233.560625
70,70,GF,1000,234.675625
70,70,GF,1000,233.663500
70,70,GF,1000,233.621125
70,70,GF,1000,233.577625
70,70,GF,1000,233.617125
70,70,GF,1000,233.898000
70,70,GF,1000,233.550875
70,70,GF,1000,234.082375
70,70,GF,1000,233.729500
70,70,GF,1000,233.381000
70,70,GF,1000,233.288875
70,70,GF,1000,234.316750
70,70,GF,1000,233.409625
70,70,GF,1000,233.831250
70,70,GF,1000,233.514625
70,70,GF,1000,234.051750
70,70,GF,1000,233.899250
70,70,GF,1000,234.320375
70,70,GF,1000,233.044375
70,70,GF,1000,232.788875
70,70,GF,1000,233.764625
70,70,GF,1000,234.096125
70,70,GF,1000,233.668375
70,70,GF,1000,234.010250
70,70,GF,1000,233.362625
70,70,GF,1000,233.608125
70,70,GF,1000,233.463250
70,70,GF,1000,233.592500
70,70,GF,1000,232.836000
70,70,GF,1000,233.719375
70,70,GF,1000,233.741125
70,70,GF,1000,233.601125
70,70,GF,1000,233.678375
70,70,GF,1000,233.879500
70,70,GF,1000,233.304875
70,70,GF,1000,232.868000
70,70,GF,1000,233.463000
70,70,GF,1000,234.032875
70,70,GF,1000,234.076500
70,70,GF,1000,234.464625
70,70,GF,1000,233.288250
70,70,GF,1000,233.554625
70,70,GF,1000,233.616875
70,70,GF,1000,233.578000
70,70,GF,1000,233.902250
70,70,GF,1000,233.073250
70,70,GF,1000,233.590500
70,70,GF,1000,234.172500
70,70,GF,1000,233.995625
70,70,GF,1000,233.269625
70,70,GF,1000,234.189750
70,70,GF,1000,233.989500
70,70,GF,1000,234.638375
70,70,GF,1000,233.499625
70,70,GF,1000,233.644875
70,70,GF,1000,233.802000
70,70,GF,1000,233.240000
70,70,GF,1000,233.672500
70,70,GF,1000,233.721625
70,70,GF,1000,233.759250
70,70,GF,1000,233.255375
70,70,GF,1000,233.773250
70,70,GF,1000,232.897625
70,70,GF,1000,233.557875
70,70,GF,1000,233.221625
70,70,GF,1000,235.147250
70,70,GF,1000,233.361125
70,70,GF,1000,233.060750
70,70,GF,1000,233.353375
70,70,GF,1000,233.119875
70,70,GF,1000,233.473375
70,70,GF,1000,234.039250
70,70,GF,1000,233.460125
70,70,GF,1000,233.465750
70,70,GF,1000,233.820500
70,70,GF,1000,233.686000
70,70,GF,1000,232.977500
70,70,GF,1000,234.134875
70,70,GF,1000,233.484250
70,70,GF,1000,233.814250
70,70,GF,1000,233.965000
70,70,GF,1000,233.663250
70,70,GF,1000,233.699000
70,70,GF,1000,233.304875
70,70,GF,1000,233.317000
70,70,GF,1000,233.692000
70,70,GF,1000,234.162500
70,70,GF,1000,233.124750
70,70,GF,1000,233.806250
70,70,GF,1000,232.809125
70,70,GF,1000,233.323500
70,70,GF,1000,233.342875
70,70,GF,1000,233.427875
70,70,GF,1000,233.991625
70,70,GF,1000,234.289500
70,70,GF,1000,233.737875
70,70,GF,1000,233.695750
70,70,GF,1000,233.347000
70,70,GF,1000,233.364125
70,70,GF,1000,233.616375
70,70,GF,1000,233.672000
70,70,GF,1000,233.895500
70,70,GF,1000,233.081000
70,70,GF,1000,232.963500
70,70,GF,1000,233.863500
70,70,GF,1000,233.937375
70,70,GF,1000,233.986125
70,70,GF,1000,233.715875
70,70,GF,1000,234.580125
70,70,GF,1000,233.225625
70,70,GF,1000,233.822500
70,70,GF,1000,234.059500
70,70,GF,1000,234.041375
70,70,GF,1000,232.829375
70,70,GF,1000,233.697250
70,70,GF,1000,233.616250
70,70,GF,1000,233.881250
70,70,GF,1000,234.008125
70,70,GF,1000,232.948250
70,70,GF,1000,233.881125
70,70,GF,1000,233.801750
70,70,GF,1000,233.455500
70,70,GF,1000,233.788500
70,70,GF,1000,232.788875
70,70,GF,1000,232.935000
70,70,GF,1000,233.275250
70,70,GF,1000,233.189250
70,70,GF,1000,233.912250
70,70,GF,1000,233.280000
70,70,GF,1000,233.299625
70,70,GF,1000,233.440375
70,70,GF,1000,232.353000
70,70,GF,1000,233.885250
70,70,GF,1000,233.522750
70,70,GF,1000,233.877250
70,70,GF,1000,233.911000
70,70,GF,1000,232.780625
70,70,GF,1000,233.731125
70,70,GF,1000,234.188875
70,70,GF,1000,234.431000
70,70,GF,1000,233.780500
70,70,GF,1000,233.451000
70,70,GF,1000,234.046500
70,70,GF,1000,233.725000
70,70,GF,1000,234.374875
70,70,GF,1000,233.860000
70,70,GF,1000,233.111875
70,70,GF,1000,233.711000
70,70,GF,1000,233.611875
70,70,GF,1000,233.834625
70,70,GF,1000,234.452500
70,70,GF,1000,234.220250
70,70,GF,1000,234.026125
70,70,GF,1000,233.933500
70,70,GF,1000,233.421500
70,70,GF,1000,233.368250
70,70,GF,1000,233.824000
70,70,GF,1000,233.596000
70,70,GF,1000,233.797500
70,70,GF,1000,234.066000
70,70,GF,1000,234.026375
70,70,GF,1000,233.621875
70,70,GF,1000,233.128875
70,70,GF,1000,233.480125
70,70,GF,1000,233.459500
70,70,GF,1000,233.419125
70,70,GF,1000,233.816500
70,70,GF,1000,233.178500
70,70,GF,1000,233.373625
70,70,GF,1000,233.787750
70,70,GF,1000,232.811875
70,70,GF,1000,232.947250
70,70,GF,1000,234.539375
70,70,GF,1000,233.118125
70,70,GF,1000,234.097250
70,70,GF,1000,233.391625
70,70,GF,1000,233.619250
70,70,GF,1000,234.166875
70,70,GF,1000,233.907125
70,70,GF,1000,233.765875
70,70,GF,1000,232.995000
70,70,GF,1000,233.409375
70,70,GF,1000,234.038750
70,70,GF,1000,234.281375
70,70,GF,1000,233.406875
70,70,GF,1000,233.447000
70,70,GF,1000,233.141125
70,70,GF,1000,233.397750
70,70,GF,1000,232.235125
70,70,GF,1000,233.181875
70,70,GF,1000,234.229250
70,70,GF,1000,234.194750
70,70,GF,1000,233.775500
70,70,GF,1000,233.538500
70,70,GF,1000,233.325125
70,70,GF,1000,232.828250
70,70,GF,1000,233.383625
70,70,GF,1000,234.963625
70,70,GF,1000,233.475625
70,70,GF,1000,233.238875
70,70,GF,1000,235.275000
70,70,GF,1000,234.667000
70,70,GF,1000,234.251625
70,70,GF,1000,234.218875
70,70,GF,1000,234.319375
70,70,GF,1000,233.407125
70,70,GF,1000,234.029375
70,70,GF,1000,232.571250
70,70,GF,1000,234.102500
70,70,GF,1000,233.072250
70,70,GF,1000,233.612750
70,70,GF,1000,233.706625
70,70,GF,1000,233.553000
70,70,GF,1000,233.543250
70,70,GF,1000,233.606875
70,70,GF,1000,233.596875
70,70,GF,1000,233.099750
70,70,GF,1000,233.178875
70,70,GF,1000,233.557250
70,70,GF,1000,233.942875
70,70,GF,1000,233.656500
70,70,GF,1000,232.994750
70,70,GF,1000,233.967750
70,70,GF,1000,233.541000
70,70,GF,1000,233.639375
70,70,GF,1000,232.847125
70,70,GF,1000,234.702250
70,70,GF,1000,233.681625
70,70,GF,1000,233.430500
70,70,GF,1000,233.950000
70,70,GF,1000,234.192000
70,70,GF,1000,233.411375
70,70,GF,1000,233.509125
70,70,GF,1000,233.588500
70,70,GF,1000,234.235125
70,70,GF,1000,233.110625
70,70,GF,1000,233.485000
70,70,GF,1000,233.328500
70,70,GF,1000,233.627375
70,70,GF,1000,233.301375
70,70,GF,1000,233.869000
70,70,GF,1000,233.239000
70,70,GF,1000,233.487250
70,70,GF,1000,234.106375
70,70,GF,1000,233.049375
70,70,GF,1000,234.206625
70,70,GF,1000,233.689500
70,70,GF,1000,233.465750
70,70,GF,1000,233.947625
70,70,GF,1000,233.545625
70,70,GF,1000,234.516250
70,70,GF,1000,234.754125
70,70,GF,1000,233.816500
70,70,GF,1000,233.606125
70,70,GF,1000,234.526000
70,70,GF,1000,232.398875
70,70,GF,1000,233.777250
70,70,GF,1000,233.634375
70,70,GF,1000,234.099750
70,70,GF,1000,233.618500
70,70,GF,1000,233.694250
70,70,GF,1000,232.510875
70,70,GF,1000,233.758000
70,70,GF,1000,234.582375
70,70,GF,1000,233.812125
70,70,GF,1000,234.470000
70,70,GF,1000,233.516500
70,70,GF,1000,232.899000
70,70,GF,1000,233.401750
70,70,GF,1000,233.092500
70,70,GF,1000,233.071500
70,70,GF,1000,233.127875
70,70,GF,1000,233.366875
70,70,GF,1000,233.754625
70,70,GF,1000,233.710875
70,70,GF,1000,233.404625
70,70,GF,1000,233.127375
70,70,GF,1000,234.100250
70,70,GF,1000,233.398375
70,70,GF,1000,233.701875
70,70,GF,1000,233.869750
70,70,GF,1000,233.858250
70,70,GF,1000,234.351125
70,70,GF,1000,233.335375
70,70,GF,1000,233.678625
70,70,GF,1000,233.963000
70,70,GF,1000,233.511625
70,70,GF,1000,233.683000
70,70,GF,1000,233.396625
70,70,GF,1000,233.196500
70,70,GF,1000,233.582000
70,70,GF,1000,233.417500
70,70,GF,1000,233.802250
70,70,GF,1000,233.483625
70,70,GF,1000,233.148875
70,70,GF,1000,233.397250
70,70,GF,1000,233.739875
70,70,GF,1000,233.552750
70,70,GF,1000,234.147250
70,70,GF,1000,233.373125
70,70,GF,1000,233.684000
70,70,GF,1000,233.392875
70,70,GF,1000,233.657750
70,70,GF,1000,233.267625
70,70,GF,1000,233.887875
70,70,GF,1000,234.088500
70,70,GF,1000,233.270250
70,70,GF,1000,233.659750
70,70,GF,1000,233.852125
70,70,GF,1000,234.153375
70,70,GF,1000,233.675625
70,70,GF,1000,233.330000
70,70,GF,1000,233.450625
70,70,GF,1000,233.594375
70,70,GF,1000,233.693750
70,70,GF,1000,233.623625
70,70,GF,1000,234.095000
70,70,GF,1000,233.489625
70,70,GF,1000,233.513250
70,70,GF,1000,233.165125
70,70,GF,1000,235.561750
70,70,GF,1000,233.544625
70,70,GF,1000,233.639000
70,70,GF,1000,233.491125
70,70,GF,1000,233.422500
70,70,GF,1000,234.220250
70,70,GF,1000,232.948750
70,70,GF,1000,232.640250
70,70,GF,1000,233.049000
70,70,GF,1000,233.106125
70,70,GF,1000,233.147000
70,70,GF,1000,234.049000
70,70,GF,1000,233.362500
70,70,GF,1000,234.305250
70,70,GF,1000,232.874375
70,70,GF,1000,231.961375
70,70,GF,1000,233.070750
70,70,GF,1000,233.543500
70,70,GF,1000,233.193625
70,70,GF,1000,234.060250
70,70,GF,1000,233.802000
70,70,GF,1000,233.457125
70,70,GF,1000,234.171000
70,70,GF,1000,233.571750
100,100,EC,200,468.242000
100,100,EC,200,464.730500
100,100,EC,200,463.375000
100,100,EC,200,462.760250
100,100,EC,200,463.231000
100,100,EC,200,465.281000
100,100,EC,200,467.550000
100,100,EC,200,471.242250
100,100,EC,200,468.300000
100,100,EC,200,476.039750
100,100,EC,200,461.172750
100,100,EC,200,464.247250
100,100,EC,200,463.313250
100,100,EC,200,462.387250
100,100,EC,200,466.417250
100,100,EC,200,639.362000
100,100,EC,200,471.752250
100,100,EC,200,468.163750
100,100,EC,200,468.283000
100,100,EC,200,463.025750
100,100,EC,200,467.443750
100,100,EC,200,465.794000
100,100,EC,200,460.621250
100,100,EC,200,463.485000
100,100,EC,200,461.743500
100,100,EC,200,465.742000
100,100,EC,200,465.671500
100,100,EC,200,463.636750
100,100,EC,200,461.282000
100,100,EC,200,462.512750
100,100,EC,200,460.998000
100,100,EC,200,469.568000
100,100,EC,200,463.490250
100,100,EC,200,467.663750
100,100,EC,200,466.951500
100,100,EC,200,463.975250
100,100,EC,200,466.157000
100,100,EC,200,467.802250
100,100,EC,200,469.395500
100,100,EC,200,471.595500
100,100,EC,200,464.109250
100,100,EC,200,461.769000
100,100,EC,200,466.879750
100,100,EC,200,463.575750
100,100,EC,200,463.112000
100,100,EC,200,461.636750
100,100,EC,200,461.351750
100,100,EC,200,468.669500
100,100,EC,200,467.530250
100,100,EC,200,459.610000
100,100,EC,200,462.231250
100,100,EC,200,518.670000
100,100,EC,200,470.930000
100,100,EC,200,469.654500
100,100,EC,200,463.314750
100,100,EC,200,464.885750
100,100,EC,200,470.291500
100,100,EC,200,461.196250
100,100,EC,200,468.507000
100,100,EC,200,470.278750
100,100,EC,200,471.070750
100,100,EC,200,462.028250
100,100,EC,200,462.583250
100,100,EC,200,464.228000
100,100,EC,200,466.880750
100,100,EC,200,455.816250
100,100,EC,200,463.119000
100,100,EC,200,466.445500
100,100,EC,200,463.484500
100,100,EC,200,467.794500
100,100,EC,200,466.062000
100,100,EC,200,458.012000
100,100,EC,200,464.020750
100,100,EC,200,459.476250
100,100,EC,200,462.667500
100,100,EC,200,465.623750
100,100,EC,200,470.352500
100,100,EC,200,464.955000
100,100,EC,200,458.736500
100,100,EC,200,465.130000
100,100,EC,200,469.203750
100,100,EC,200,462.970250
100,100,EC,200,463.652000
100,100,EC,200,462.650000
100,100,EC,200,464.718000
